timestamp, rate
2018-07-02 17:28:45.599121, 275.4098360655738
2018-07-02 17:28:52.474444, 265.57377049180326
2018-07-02 17:28:59.245044, 245.90163934426232
2018-07-02 17:29:06.589717, 177.04918032786887
2018-07-02 17:29:13.300559, 275.4098360655738
2018-07-02 17:29:20.191495, 255.73770491803282
2018-07-02 17:29:26.957047, 275.4098360655738
2018-07-02 17:29:33.784085, 236.06557377049182
2018-07-02 17:29:40.703873, 245.90163934426232
2018-07-02 17:29:47.448773, 177.04918032786887
2018-07-02 17:29:54.195861, 295.08196721311475
2018-07-02 17:30:00.924083, 226.22950819672133
2018-07-02 17:30:07.679535, 255.73770491803282
2018-07-02 17:30:14.388187, 236.06557377049182
2018-07-02 17:30:21.173626, 245.90163934426232
2018-07-02 17:30:28.108884, 186.88524590163937
2018-07-02 17:30:34.832216, 157.37704918032787
2018-07-02 17:30:41.830010, 226.22950819672133
2018-07-02 17:30:48.634340, 157.37704918032787
2018-07-02 17:30:55.310923, 314.75409836065575
2018-07-02 17:31:02.002698, 186.88524590163937
2018-07-02 17:31:08.841391, 226.22950819672133
2018-07-02 17:31:15.525330, 265.57377049180326
2018-07-02 17:31:22.257686, 226.22950819672133
2018-07-02 17:31:29.092949, 275.4098360655738
2018-07-02 17:31:35.779551, 334.42622950819674
2018-07-02 17:31:42.405983, 177.04918032786887
2018-07-02 17:31:49.167160, 206.55737704918033
2018-07-02 17:31:55.884599, 383.6065573770492
2018-07-02 17:32:02.635141, 236.06557377049182
2018-07-02 17:32:09.391645, 226.22950819672133
2018-07-02 17:32:16.131095, 206.55737704918033
2018-07-02 17:32:22.967122, 177.04918032786887
2018-07-02 17:32:29.768538, 196.72131147540983
2018-07-02 17:32:36.456432, 186.88524590163937
2018-07-02 17:32:43.283875, 118.03278688524591
2018-07-02 17:32:50.015527, 186.88524590163937
2018-07-02 17:32:56.803218, 226.22950819672133
2018-07-02 17:33:03.548129, 236.06557377049182
2018-07-02 17:33:10.239093, 186.88524590163937
2018-07-02 17:33:17.090182, 295.08196721311475
2018-07-02 17:33:23.812401, 157.37704918032787
2018-07-02 17:33:30.534525, 186.88524590163937
2018-07-02 17:33:37.630815, 236.06557377049182
2018-07-02 17:33:44.456833, 245.90163934426232
2018-07-02 17:33:51.352142, 255.73770491803282
2018-07-02 17:33:58.087844, 226.22950819672133
2018-07-02 17:34:04.815184, 314.75409836065575
2018-07-02 17:34:11.546611, 186.88524590163937
2018-07-02 17:34:18.666178, 255.73770491803282
2018-07-02 17:34:25.337565, 275.4098360655738
2018-07-02 17:34:32.031112, 265.57377049180326
2018-07-02 17:34:38.692564, 314.75409836065575
2018-07-02 17:34:45.387233, 177.04918032786887
2018-07-02 17:34:52.024200, 236.06557377049182
2018-07-02 17:34:58.736992, 255.73770491803282
2018-07-02 17:35:05.817255, 206.55737704918033
2018-07-02 17:35:12.685367, 206.55737704918033
2018-07-02 17:35:19.420759, 226.22950819672133
2018-07-02 17:35:26.203275, 157.37704918032787
2018-07-02 17:35:33.342008, 354.09836065573774
2018-07-02 17:35:39.982593, 186.88524590163937
2018-07-02 17:35:46.688188, 196.72131147540983
2018-07-02 17:35:53.364152, 186.88524590163937
2018-07-02 17:36:00.112518, 226.22950819672133
2018-07-02 17:36:07.134662, 245.90163934426232
2018-07-02 17:36:14.060618, 334.42622950819674
2018-07-02 17:36:20.781909, 236.06557377049182
2018-07-02 17:36:27.575743, 265.57377049180326
2018-07-02 17:36:34.335235, 147.54098360655738
2018-07-02 17:36:41.024953, 344.26229508196724
2018-07-02 17:36:47.750275, 245.90163934426232
2018-07-02 17:36:54.509190, 255.73770491803282
2018-07-02 17:37:01.256946, 275.4098360655738
2018-07-02 17:37:07.982598, 255.73770491803282
2018-07-02 17:37:14.683278, 255.73770491803282
2018-07-02 17:37:21.342167, 255.73770491803282
2018-07-02 17:37:28.062644, 186.88524590163937
2018-07-02 17:37:34.761154, 255.73770491803282
2018-07-02 17:37:41.468080, 226.22950819672133
2018-07-02 17:37:48.156079, 167.21311475409837
2018-07-02 17:37:54.830043, 137.7049180327869
2018-07-02 17:38:01.525806, 216.39344262295083
2018-07-02 17:38:08.358234, 118.03278688524591
2018-07-02 17:38:15.251469, 324.59016393442624
2018-07-02 17:38:21.971123, 275.4098360655738
2018-07-02 17:38:28.645113, 206.55737704918033
2018-07-02 17:38:35.564854, 255.73770491803282
2018-07-02 17:38:42.280976, 245.90163934426232
2018-07-02 17:38:49.144511, 196.72131147540983
2018-07-02 17:38:55.886202, 285.2459016393443
2018-07-02 17:39:02.544227, 255.73770491803282
2018-07-02 17:39:09.167172, 295.08196721311475
2018-07-02 17:39:15.877840, 206.55737704918033
2018-07-02 17:39:22.642217, 226.22950819672133
2018-07-02 17:39:29.321404, 255.73770491803282
2018-07-02 17:39:36.011829, 255.73770491803282
2018-07-02 17:39:42.710891, 245.90163934426232
2018-07-02 17:39:49.448117, 236.06557377049182
2018-07-02 17:39:56.126400, 236.06557377049182
2018-07-02 17:40:02.817095, 255.73770491803282
2018-07-02 17:40:09.454485, 344.26229508196724
2018-07-02 17:40:16.145987, 295.08196721311475
2018-07-02 17:40:22.839155, 206.55737704918033
2018-07-02 17:40:29.547004, 255.73770491803282
2018-07-02 17:40:36.352263, 206.55737704918033
2018-07-02 17:40:43.061195, 216.39344262295083
2018-07-02 17:40:49.752433, 236.06557377049182
2018-07-02 17:40:56.443552, 137.7049180327869
2018-07-02 17:41:03.126568, 295.08196721311475
2018-07-02 17:41:09.851138, 275.4098360655738
2018-07-02 17:41:12.643835, 226.22950819672133
2018-07-02 17:41:19.390123, 265.57377049180326
2018-07-02 17:41:26.051191, 285.2459016393443
2018-07-02 17:41:32.793040, 265.57377049180326
2018-07-02 17:41:39.502835, 245.90163934426232
2018-07-02 17:41:46.375301, 295.08196721311475
2018-07-02 17:41:53.071344, 236.06557377049182
2018-07-02 17:41:59.727020, 334.42622950819674
2018-07-02 17:42:06.453898, 314.75409836065575
2018-07-02 17:42:13.590458, 167.21311475409837
2018-07-02 17:42:20.255729, 167.21311475409837
2018-07-02 17:42:27.019636, 255.73770491803282
2018-07-02 17:42:33.768425, 226.22950819672133
2018-07-02 17:42:40.464655, 295.08196721311475
2018-07-02 17:42:47.157721, 275.4098360655738
2018-07-02 17:42:53.952030, 245.90163934426232
2018-07-02 17:43:00.641003, 137.7049180327869
2018-07-02 17:43:07.439403, 177.04918032786887
2018-07-02 17:43:14.178230, 236.06557377049182
2018-07-02 17:43:20.865373, 196.72131147540983
2018-07-02 17:43:27.700045, 255.73770491803282
2018-07-02 17:43:34.487365, 127.86885245901641
2018-07-02 17:43:41.198696, 147.54098360655738
2018-07-02 17:43:47.983831, 255.73770491803282
2018-07-02 17:43:54.629429, 226.22950819672133
2018-07-02 17:44:01.396543, 226.22950819672133
2018-07-02 17:44:08.068420, 206.55737704918033
2018-07-02 17:44:14.709140, 265.57377049180326
2018-07-02 17:44:21.419266, 157.37704918032787
2018-07-02 17:44:28.102586, 236.06557377049182
2018-07-02 17:44:34.810577, 206.55737704918033
2018-07-02 17:44:41.461286, 216.39344262295083
2018-07-02 17:44:48.117089, 206.55737704918033
2018-07-02 17:44:54.813220, 167.21311475409837
2018-07-02 17:45:02.220062, 177.04918032786887
2018-07-02 17:45:08.951187, 226.22950819672133
2018-07-02 17:45:15.626205, 265.57377049180326
2018-07-02 17:45:22.357733, 324.59016393442624
2018-07-02 17:45:29.100820, 196.72131147540983
2018-07-02 17:45:35.802178, 147.54098360655738
2018-07-02 17:45:42.624368, 216.39344262295083
2018-07-02 17:45:49.383537, 226.22950819672133
2018-07-02 17:45:56.171772, 236.06557377049182
2018-07-02 17:46:03.207354, 196.72131147540983
2018-07-02 17:46:09.942925, 295.08196721311475
2018-07-02 17:46:16.687007, 236.06557377049182
2018-07-02 17:46:23.573984, 206.55737704918033
2018-07-02 17:46:30.401559, 245.90163934426232
2018-07-02 17:46:37.119797, 118.03278688524591
2018-07-02 17:46:44.286401, 196.72131147540983
2018-07-02 17:46:50.970415, 186.88524590163937
2018-07-02 17:46:57.717094, 216.39344262295083
2018-07-02 17:47:04.493543, 206.55737704918033
2018-07-02 17:47:11.249398, 236.06557377049182
2018-07-02 17:47:17.989874, 245.90163934426232
2018-07-02 17:47:24.746885, 295.08196721311475
2018-07-02 17:47:31.391862, 285.2459016393443
2018-07-02 17:47:38.265253, 196.72131147540983
2018-07-02 17:47:44.932051, 216.39344262295083
2018-07-02 17:47:51.625929, 236.06557377049182
2018-07-02 17:47:58.253567, 196.72131147540983
2018-07-02 17:48:05.124913, 216.39344262295083
2018-07-02 17:48:11.936727, 216.39344262295083
2018-07-02 17:48:18.602165, 206.55737704918033
2018-07-02 17:48:25.331173, 157.37704918032787
2018-07-02 17:48:32.010454, 255.73770491803282
2018-07-02 17:48:38.722413, 226.22950819672133
2018-07-02 17:48:45.345317, 206.55737704918033
2018-07-02 17:48:52.173450, 236.06557377049182
2018-07-02 17:48:58.855744, 265.57377049180326
2018-07-02 17:49:05.616767, 226.22950819672133
2018-07-02 17:49:12.334536, 265.57377049180326
2018-07-02 17:49:19.027645, 157.37704918032787
2018-07-02 17:49:25.740395, 196.72131147540983
2018-07-02 17:49:32.439377, 167.21311475409837
2018-07-02 17:49:39.110830, 216.39344262295083
2018-07-02 17:49:45.805107, 177.04918032786887
2018-07-02 17:49:52.462094, 265.57377049180326
2018-07-02 17:49:59.139351, 245.90163934426232
2018-07-02 17:50:05.967516, 216.39344262295083
2018-07-02 17:50:12.660909, 157.37704918032787
2018-07-02 17:50:19.348372, 265.57377049180326
2018-07-02 17:50:26.052454, 236.06557377049182
2018-07-02 17:50:32.815195, 226.22950819672133
2018-07-02 17:50:39.603516, 108.19672131147541
2018-07-02 17:50:46.365173, 245.90163934426232
2018-07-02 17:50:53.152002, 226.22950819672133
2018-07-02 17:50:59.869335, 216.39344262295083
2018-07-02 17:51:06.617113, 186.88524590163937
2018-07-02 17:51:13.269359, 186.88524590163937
2018-07-02 17:51:19.942059, 196.72131147540983
2018-07-02 17:51:26.653706, 186.88524590163937
2018-07-02 17:51:33.394201, 216.39344262295083
2018-07-02 17:51:40.102892, 275.4098360655738
2018-07-02 17:51:46.780843, 206.55737704918033
2018-07-02 17:51:53.517587, 206.55737704918033
2018-07-02 17:52:00.213070, 177.04918032786887
2018-07-02 17:52:07.159462, 118.03278688524591
2018-07-02 17:52:13.904801, 226.22950819672133
2018-07-02 17:52:20.643516, 196.72131147540983
2018-07-02 17:52:27.349170, 285.2459016393443
2018-07-02 17:52:34.131696, 265.57377049180326
2018-07-02 17:52:40.841068, 186.88524590163937
2018-07-02 17:52:47.679445, 275.4098360655738
2018-07-02 17:52:54.401459, 196.72131147540983
2018-07-02 17:53:01.112378, 137.7049180327869
2018-07-02 17:53:07.889798, 196.72131147540983
2018-07-02 17:53:14.632973, 255.73770491803282
2018-07-02 17:53:21.422889, 147.54098360655738
2018-07-02 17:53:28.134063, 304.91803278688525
2018-07-02 17:53:34.804043, 196.72131147540983
2018-07-02 17:53:41.568849, 245.90163934426232
2018-07-02 17:53:48.270113, 265.57377049180326
2018-07-02 17:53:55.014983, 127.86885245901641
2018-07-02 17:54:02.106438, 157.37704918032787
2018-07-02 17:54:08.781169, 226.22950819672133
2018-07-02 17:54:15.599450, 236.06557377049182
2018-07-02 17:54:22.334808, 236.06557377049182
2018-07-02 17:54:29.170193, 196.72131147540983
2018-07-02 17:54:36.134397, 167.21311475409837
2018-07-02 17:54:42.881482, 206.55737704918033
2018-07-02 17:54:49.618566, 206.55737704918033
2018-07-02 17:54:56.259341, 177.04918032786887
2018-07-02 17:55:03.464881, 196.72131147540983
2018-07-02 17:55:10.184204, 216.39344262295083
2018-07-02 17:55:16.893894, 265.57377049180326
2018-07-02 17:55:23.495902, 196.72131147540983
2018-07-02 17:55:30.169142, 177.04918032786887
2018-07-02 17:55:36.842456, 206.55737704918033
2018-07-02 17:55:43.632411, 137.7049180327869
2018-07-02 17:55:50.358643, 167.21311475409837
2018-07-02 17:55:57.118264, 206.55737704918033
2018-07-02 17:56:03.965372, 206.55737704918033
2018-07-02 17:56:10.716087, 216.39344262295083
2018-07-02 17:56:17.932360, 177.04918032786887
2018-07-02 17:56:24.721671, 157.37704918032787
2018-07-02 17:56:31.498108, 285.2459016393443
2018-07-02 17:56:38.146389, 216.39344262295083
2018-07-02 17:56:44.820016, 265.57377049180326
2018-07-02 17:56:51.504287, 226.22950819672133
2018-07-02 17:56:58.234498, 285.2459016393443
2018-07-02 17:57:04.945182, 196.72131147540983
2018-07-02 17:57:11.701835, 245.90163934426232
2018-07-02 17:57:18.384614, 206.55737704918033
2018-07-02 17:57:25.092542, 196.72131147540983
2018-07-02 17:57:31.842528, 236.06557377049182
2018-07-02 17:57:38.512513, 255.73770491803282
2018-07-02 17:57:45.351292, 137.7049180327869
2018-07-02 17:57:52.111320, 157.37704918032787
2018-07-02 17:57:58.881443, 206.55737704918033
2018-07-02 17:58:05.689273, 157.37704918032787
2018-07-02 17:58:12.601918, 137.7049180327869
2018-07-02 17:58:19.354291, 206.55737704918033
2018-07-02 17:58:26.096860, 265.57377049180326
2018-07-02 17:58:32.806787, 226.22950819672133
2018-07-02 17:58:39.423203, 255.73770491803282
2018-07-02 17:58:46.112173, 196.72131147540983
2018-07-02 17:58:52.831403, 265.57377049180326
2018-07-02 17:58:59.598374, 206.55737704918033
2018-07-02 17:59:06.357305, 216.39344262295083
2018-07-02 17:59:13.007641, 196.72131147540983
2018-07-02 17:59:19.665235, 177.04918032786887
2018-07-02 17:59:26.389203, 304.91803278688525
2018-07-02 17:59:33.105278, 167.21311475409837
2018-07-02 17:59:39.788011, 206.55737704918033
2018-07-02 17:59:46.457842, 177.04918032786887
2018-07-02 17:59:53.150616, 265.57377049180326
2018-07-02 17:59:59.933850, 255.73770491803282
2018-07-02 18:00:06.694350, 206.55737704918033
2018-07-02 18:00:13.447027, 167.21311475409837
2018-07-02 18:00:20.337629, 196.72131147540983
2018-07-02 18:00:27.030138, 137.7049180327869
